low_diff_time,time_to_first_minus_fifty_timestamp,time_to_first_plus_thirty,time_to_first_plus_hundred,high_return,time_to_first_minus_ten,open_interest,time_to_first_minus_fourty_timestamp,ever_itm,avg_three_day_return,low_return,amount_of_time_above_zero_percent,tags,vega,time_to_first_minus_thirty,time_to_first_plus_thirty_timestamp,diff,ticker_symbol,time_spent_above_fifty_in_hours,avg_fourteen_day_return,buy_amount,time_to_first_plus_fourty,theta,time_to_first_plus_hundred_timestamp,volume,company_name,rho,time_to_first_minus_twenty_timestamp,amount_of_time_above_ten_percent,time_to_first_minus_fifty,time_to_first_minus_twenty,expires_at,time_to_first_plus_fourty_timestamp,delta,days_to_expiry,time_to_first_minus_ten_timestamp,time_to_first_plus_fifty_timestamp,current_return,theo,strike_price,implied_volatility,underlying_purchase_price,amount_of_time_above_thirty_percent,time_to_first_plus_twenty,bid,time_to_first_plus_fifty,amount_of_time_above_hundred_percent,amount_of_time_above_itm_percent,time_to_first_minus_fourty,avg_ask,amount_of_time_below_zero_percent,time_spent_above_hundred_in_hours,itm_time,alert_time,time_to_first_plus_ten_timestamp,avg_seven_day_return,avg_return,gamma,time_to_first_plus_twenty_timestamp,option_type,low,amount_of_time_above_fifty_percent,high_date_time,emojis,time_to_first_minus_thirty_timestamp,time_spent_above_thirty_in_hours,high,avg_one_day_return,time_spent_below_zero_in_hours,industry_type,option_symbol,avg_twentyone_day_return,id,high_diff_time,sector,low_date_time,ask,tier,time_to_first_plus_ten
2.08,2021-03-24 18:07:35Z,,,40,0.572777778,31,2021-03-24 18:07:35Z,FALSE,-1.176470588,-40,0,-,0.0069,2.08,,8.236536431,VIPS,0,-1.176470588,23900,,-0.1169,,956,Vipshop Holdings Ltd - ADR,0.0335,2021-03-24 16:37:09Z,0,2.08,0.572777778,2021-03-26,,0.1553,-13,2021-03-24 16:37:09Z,,-40,0.3771,41,1.5132,37.88,0,,0.15,,0,0,2.08,0.247058824,100,0,,2021-03-24 16:02:47Z,2021-03-24 16:07:15Z,-1.176470588,-1.176470588,0.0526,,call,0.15,0,2021-03-24 18:07:35Z,???????????,2021-03-24 18:07:35Z,0,0.35,-1.176470588,35.19583333,Electronic Shopping,VIPS210326C00041000,-1.176470588,79a3ab83-1383-4e45-a68d-688b34e995c9,1.079166667,Retail Trade,2021-03-24 17:07:32Z,0.35,premium,0.074444444
166.5436111,2021-03-26 14:02:31Z,0.133888889,,40,2.184166667,400,2021-03-26 14:02:31Z,FALSE,-36.00961538,-95,4.580152672,-,0.0099,22.80527778,2021-03-25 15:22:14Z,-6.553620532,RKT,0,-67.95801527,155840,,-0.0547,,3896,Rocket Companies Inc Class A,-0.1182,2021-03-25 19:09:18Z,3.816793893,22.80527778,3.918333333,2021-04-01,,-0.2552,-7,2021-03-25 17:25:15Z,,-95,0.395,20.39,0.7918,21.82,2.290076336,0.133888889,0.39,,0,0,22.80527778,0.128167939,95.41984733,0,,2021-03-25 15:14:12Z,2021-03-25 16:39:43Z,-67.95801527,-67.95801527,0.132,2021-03-25 15:22:14Z,put,0.02,0,2021-04-01 13:46:49Z,????,2021-03-26 14:02:31Z,1.438055556,0.56,-29.18478261,11445.82083,Savings Institutions,RKT210401P00020390,-67.95801527,f4864e79-51a8-4f44-8d18-2c695e06af0e,0.395,Finance,2021-03-25 15:37:54Z,0.41,free,1.425277778
165.5819444,2021-03-26 18:28:21Z,19.45777778,,40,21.08333333,302,2021-03-26 17:43:16Z,FALSE,-32.61538462,-96,7.142857143,-,0.0085,21.87333333,2021-03-26 13:46:32Z,9.321058688,FSR,0,-64.22222222,168550,,-0.0654,,3371,Fisker Inc - Class A,0.0938,2021-03-26 15:39:46Z,5.555555556,24.15472222,21.345,2021-04-01,,0.3051,-7,2021-03-26 15:24:04Z,,-96,0.4844,19,1.1103,17.38,0.793650794,1.570277778,0.49,,0,0,23.40333333,0.178888889,92.85714286,0,,2021-03-25 18:19:04Z,2021-03-25 18:25:13Z,-64.22222222,-64.22222222,0.1301,2021-03-25 19:53:17Z,call,0.02,0,2021-04-01 15:53:59Z,?????,2021-03-26 16:11:28Z,19.45777778,0.7,-15,12125.89417,Automobile Manufacturing,FSR210401C00019000,-64.22222222,15301843-430d-453e-b8ce-fa2e155b1032,19.45777778,Finance,2021-03-26 13:46:32Z,0.51,free,0.1025
334.7505556,2021-03-31 14:50:58Z,20.63972222,,40,19.82083333,317,2021-03-31 14:03:03Z,FALSE,-5.538461538,-75,2.553191489,-,0.247,139.2591667,2021-03-26 15:08:26Z,-16.53749851,SPOT,0,-43.89787234,1052500,,-0.1129,,2105,Spotify Technology S.A.,-7.2806,2021-03-26 14:19:18Z,1.276595745,140.3486111,19.82083333,2021-05-21,,-0.1653,43,2021-03-26 14:19:18Z,,-75,4.9983,210,0.52,251.61,0.425531915,20.63972222,4.8,,0,0,139.55,2.805106383,97.44680851,0,,2021-03-25 18:30:03Z,2021-03-25 18:39:33Z,-24.76470588,-43.89787234,0.0048,2021-03-26 15:08:26Z,put,1.25,0,2021-04-08 17:15:05Z,?????????,2021-03-31 13:45:36Z,20.63972222,7,-6.242424242,43251.39056,Software Publishers,SPOT210521P00210000,-43.89787234,7757a78a-d5b3-4b26-8985-7f1ee6ccdf81,20.63972222,Technology Services,2021-03-26 15:08:26Z,5.2,premium,0.158333333
196.8647222,2021-04-07 18:47:10Z,23.59333333,,39.93174061,1.399444444,375,2021-04-05 16:27:46Z,TRUE,5.627916696,-77.47440273,22.97297297,-,0.0115,120.4294444,2021-04-01 14:03:31Z,-9.788001804,FUBO,0,-23.74319712,597427,,-0.0733,,2039,fuboTV Inc,0.3433,2021-04-05 14:36:13Z,6.081081081,172.3208333,120.1383333,2021-04-09,,0.7407,1,2021-03-31 15:51:53Z,,-70.64846416,2.9178,20,1.1863,22.17,2.027027027,23.31222222,2.89,,0,100,121.9975,2.234324324,77.02702703,0,2021-03-31 14:34:46Z,2021-03-31 14:27:55Z,2021-03-31 14:34:46Z,-15.42337071,-23.74319712,0.0772,2021-04-01 13:46:39Z,call,0.66,0,2021-04-08 19:19:48Z,????,2021-04-05 14:53:41Z,71.57944444,4.1,5.627916696,15329.54333,Motion Picture and Video Production,FUBO210409C00020000,-23.74319712,12b94655-b0d1-4b61-aae6-581c9dde3cbd,23.59333333,Consumer Services,2021-04-01 14:03:31Z,2.97,premium,0.114166667
47.00444444,,362.4297222,,39.86928105,3.435,29,,TRUE,-2.877222574,-21.83006536,66.55405405,-,0.0094,,2021-04-07 18:46:58Z,28.09917355,VXX,0,9.042075163,201195,,-0.0214,,526,Barclays Bank PLC - ZC SP ETN REDEEM 23/01/2048 USD 27.193879 - Ser A,-0.8698,2021-03-25 15:05:10Z,50.67567568,,46.73305556,2021-04-16,,-0.7704,8,2021-03-23 19:47:17Z,,37.25490196,3.8249,15.5,1.1002,12.1,10.47297297,219.6238889,3.8,,0,100,,4.303006757,33.44594595,0,2021-03-23 16:34:11Z,2021-03-23 16:21:11Z,2021-03-23 16:34:11Z,-0.073371284,12.49690867,0.0887,2021-04-01 19:58:37Z,put,2.99,0,2021-03-25 15:21:27Z,???????,,11793.65806,5.35,-5.297962322,6560.618333,Commercial Banking,VXX210416P00015500,12.49690867,75d0e20a-0fd9-4a02-9315-20d1fef80a3e,386.18,Finance and Insurance,2021-04-08 18:31:59Z,3.85,free,0.216666667
787.4669444,,19.81805556,,39.81762918,91.67166667,5,2021-04-06 16:05:36Z,FALSE,3.343465046,-40.42553191,16.42710472,-,0.3385,189.5319444,2021-03-05 16:41:32Z,-11.82953711,XBI,0,-13.84961015,559300,,-0.0345,,680,SPDR Series Trust - SSgA SPDR Biotech,-25.3583,2021-03-09 19:37:34Z,5.133470226,,118.7519444,2021-09-17,,-0.2852,162,2021-03-08 16:32:45Z,,-25.83586626,8.225,120,0.3947,136.1,0.616016427,17.89416667,8.15,,0,0,787.2191667,6.964887064,83.57289528,0,,2021-03-04 20:52:27Z,2021-03-04 21:08:39Z,-8.870703764,-15.32052202,0.0086,2021-03-05 14:46:06Z,put,4.9,0,2021-04-06 16:20:28Z,????????,2021-03-12 18:24:22Z,536.8052778,11.5,10.46808511,186539.3611,,XBI210917P00120000,-12.72759465,ad3d7fb7-f03d-4cde-b2b5-fd72a0e3fa64,496.8997222,,2021-03-25 13:46:26Z,8.3,free,0.27
334.2994444,2021-03-17 13:51:36Z,,,39.7515528,0.116111111,243,2021-03-17 13:51:36Z,TRUE,3.531170922,-98.75776398,13.41463415,-,0.0258,118.1083333,,8.504398827,XPEV,0,-26.2232995,434056,,-0.0911,,2696,XPeng Inc - ADR,0.4477,2021-03-12 16:07:29Z,4.87804878,118.1083333,0.373055556,2021-03-26,,0.3838,-13,2021-03-12 15:52:04Z,,-98.75776398,1.634,37,1.0043,34.1,0,70.55861111,1.45,,0,21.54471545,118.1083333,1.187804878,86.58536585,0,2021-03-16 15:08:20Z,2021-03-12 15:45:06Z,2021-03-12 15:52:04Z,-6.316812439,-26.2232995,0.0563,2021-03-15 14:18:37Z,call,0.02,0,2021-03-26 14:03:04Z,,2021-03-17 13:51:36Z,0,2.25,2.11744777,37435.375,Automobile Manufacturing,XPEV210326C00037000,-26.2232995,70cd4c9f-11c4-4020-90e2-a522f39f8586,95.38722222,Consumer Durables,2021-03-16 15:08:20Z,1.77,premium,0.116111111
262.7019444,,73.05055556,,39.7515528,141.8863889,68,,TRUE,20.92391304,-21.73913043,67.4796748,-,0.0626,,2021-03-22 16:55:45Z,-5.896069287,AAPL,0,9.958087159,235865,,-0.091,,293,Apple Inc,3.2136,2021-03-30 14:34:50Z,45.52845528,,262.7019444,2021-04-01,,0.8068,-7,2021-03-25 13:45:54Z,,23.60248447,8.025,113,0.3838,120.08,10.16260163,71.17361111,8,,0,100,,8.851626016,32.5203252,0,2021-03-19 16:06:15Z,2021-03-19 15:52:43Z,2021-03-19 16:06:15Z,9.490509491,9.958087159,0.0313,2021-03-22 15:03:08Z,call,6.3,0,2021-03-30 14:34:50Z,?????,,3173.718056,11.25,3.617099014,14415.86944,Electronic Computer Manufacturing,AAPL210401C00113000,9.958087159,7d1d6021-16b9-4171-89a6-a455266eecb0,95.67666667,Electronic Technology,2021-03-23 15:33:19Z,8.1,premium,0.225555556
864.4636111,,67.85805556,,39.74358974,93.20888889,88,,FALSE,13.57505342,-32.05128205,20.63492063,-,0.6425,527.5894444,2021-03-04 15:20:12Z,39.10048354,JPM,0,6.448493027,1014000,,-0.0123,,1300,JPMorgan Chase & Co.,55.6324,2021-03-22 16:40:16Z,9.37950938,,501.1925,2023-01-20,,0.2461,652,2021-03-05 16:41:15Z,,3.205128205,7.798,210,0.3066,150.97,0.144300144,43.87444444,7.3,,0,0,,7.347691198,79.36507937,0,,2021-03-01 19:28:43Z,2021-03-01 19:36:58Z,12.03751506,-5.798830799,0.0049,2021-03-03 15:21:11Z,call,5.3,0,2021-04-06 19:56:32Z,???????,2021-03-23 19:04:05Z,67.85805556,10.9,10.49679487,285605.6842,Commercial Banking,JPM230120C00210000,3.80697135,3753c188-2260-4582-806d-47325745a3cc,67.85805556,Finance,2021-03-04 15:20:12Z,8.3,premium,0.1375
331.3797222,2021-04-05 13:46:39Z,41.84916667,,39.7260274,17.84388889,407,2021-04-01 14:03:13Z,FALSE,-4.618897085,-58.44748858,8.540925267,-,0.1901,186.1191667,2021-03-25 13:45:49Z,-20.02958443,IWM,0,-26.92810458,4388979,,-0.0431,,20041,BlackRock Institutional Trust Company N.A. - BTC iShares Russell 2000,-5.8704,2021-03-24 14:01:56Z,3.914590747,305.8630556,18.11777778,2021-06-18,,-0.1037,71,2021-03-24 13:45:30Z,,-55.70776256,2.19,173,0.3861,216.33,0.711743772,41.84916667,2.15,,0,0,210.1391667,1.547686833,91.45907473,0,,2021-03-23 19:54:52Z,2021-03-23 20:02:13Z,-11.22403889,-29.32936837,0.0044,2021-03-25 13:45:49Z,put,0.91,0,2021-04-06 15:17:39Z,???????????,2021-03-31 14:02:01Z,85.29305556,3.06,0.707314889,55035.81972,,IWM210618P00173000,-29.32936837,1ef711fb-56a5-4da7-bda9-7b9b16417709,43.44388889,,2021-03-25 15:21:30Z,2.23,premium,0.1225
26.70444444,,94.39277778,,39.66480447,26.19722222,71,,TRUE,5.31002821,-10.61452514,72.98136646,-,0.1274,,2021-03-26 13:45:48Z,-7.278627724,NIO,0,11.38433115,448395,,-0.0207,,501,NIO Inc - ADR,-15.3878,,38.81987578,,,2021-11-19,,-0.3296,225,2021-03-23 17:34:04Z,,2.793296089,8.9498,40,0.7886,43.14,6.211180124,70.39277778,8.85,,0,78.26086957,,9.836024845,27.01863354,0,2021-03-24 14:17:04Z,2021-03-22 15:22:14Z,2021-03-22 15:36:31Z,13.88615036,9.899718935,0.013,2021-03-25 13:45:48Z,put,8,0,2021-03-23 18:04:30Z,?????,,2342.441944,12.5,-4.666447585,13610.36861,Automobile Manufacturing,NIO211119P00040000,9.899718935,55556885-cffe-498d-a06d-12f805b66091,166.3866667,Consumer Durables,2021-03-29 13:45:26Z,9.05,free,0.238055556
332.5388889,2021-04-07 19:02:53Z,19.71055556,,39.66480447,24.40861111,177,2021-04-07 15:08:07Z,FALSE,-0.988397078,-50.83798883,16.38655462,-,0.0186,97.17527778,2021-03-26 13:46:21Z,38.99049012,WKHS,0,-16.73160884,455286.5,,-0.0179,,5087,Workhorse Group Inc,0.4891,2021-03-29 15:22:59Z,9.243697479,312.9861111,93.32111111,2021-05-21,,0.2941,43,2021-03-26 18:28:14Z,,-36.31284916,0.8928,19,1.0992,13.67,1.680672269,19.71055556,0.87,,0,0,309.0733333,0.745252101,83.61344538,0,,2021-03-25 18:03:43Z,2021-03-25 18:10:10Z,-4.007073671,-16.73160884,0.058,2021-03-26 13:46:21Z,call,0.44,0,2021-04-08 14:36:03Z,???????,2021-03-29 19:14:14Z,445.2913889,1.25,4.900239425,40100.5025,Motor Vehicle Gasoline Engine and Engine Parts Manufacturing,WKHS210521C00019000,-16.73160884,72d5caee-396b-4bf1-9524-6f2038056f7b,139.7119444,Producer Manufacturing,2021-03-31 13:46:26Z,0.92,free,0.1075
43.59888889,,142.7622222,,39.65517241,,182,,FALSE,4.40270936,-3.448275862,87.09677419,-,0.069,,2021-04-05 18:00:52Z,33.45894175,INTC,0,16.42936596,35090,,-0.0079,,605,Intel Corp.,2.231,,65.80645161,,,2021-08-20,,0.0985,134,,,34.48275862,0.58,85,0.3401,63.69,7.096774194,42.52,0.57,,0,0,,0.675290323,12.90322581,0,,2021-03-30 19:15:08Z,2021-03-30 19:26:50Z,14.25834702,16.42936596,0.0128,2021-04-01 13:46:20Z,call,0.56,0,2021-04-01 14:51:04Z,????????,,1721.498056,0.81,4.442970822,821.0972222,Semiconductor and Related Device Manufacturing,INTC210820C00085000,16.42936596,47c15fb2-0bc6-4e82-a401-1ecad1b35a4b,210.5152778,Electronic Technology,2021-04-08 13:46:03Z,0.59,premium,0.195
0.381111111,,1.174444444,,39.62264151,,3,,FALSE,32.0754717,24.52830189,100,-,0.0532,,2021-03-16 19:35:59Z,38.21700069,YSG,0,32.0754717,355630,,-0.0081,,1342,Yatsen Holding Ltd - ADR,3.5795,,100,,,2022-01-21,,0.5267,288,,,39.62264151,3.4256,20,0.9458,14.47,42.85714286,0.134444444,2.6,,0,0,,3.5,0,0,,2021-03-16 18:25:31Z,,32.0754717,32.0754717,0.0315,2021-03-16 18:33:35Z,call,3.3,0,2021-03-16 18:48:23Z,???,,4.29,3.7,32.0754717,0,All Other Miscellaneous Chemical Product and Preparation Manufacturing,YSG220121C00020000,32.0754717,e076accf-faba-419b-b6e0-763a28319a87,1.696666667,Retail Trade,2021-03-16 20:07:19Z,2.7,free,
454.1744444,2021-04-07 15:40:39Z,,,39.53488372,0.372777778,202,2021-03-22 16:56:01Z,FALSE,-14.29985156,-38.60465116,0.884955752,-,0.0083,70.11194444,,-42.46260069,OCGN,0,-12.44186047,376787.5,,-0.0154,,3505,Ocugen Inc,-0.405,2021-03-19 18:08:04Z,0.294985251,454.1744444,0.631388889,2021-05-21,,-0.1457,43,2021-03-19 17:52:33Z,,-30.23255814,1.074,5,2.3448,8.69,0,,0.8,,0,0,71.43055556,0.90699115,99.11504425,0,,2021-03-19 17:30:11Z,2021-03-19 17:38:12Z,-12.1751026,-15.62873019,0.027,,put,0.66,0,2021-04-07 15:40:39Z,?????,2021-03-22 15:36:54Z,0,1.5,3.171247357,87524.9825,Sanitary Paper Product Manufacturing,OCGN210521P00005000,-15.62873019,417ef8f6-e813-46d3-9bdd-3d5374e2e6f3,116.2619444,Health Technology,2021-03-24 13:45:54Z,1.35,premium,0.133611111
332.8211111,,1.466111111,,39.49275362,26.59916667,330,,FALSE,3.299414123,-22.10144928,11.26373626,-,0.2068,,2021-03-18 18:58:02Z,47.87066246,XLE,0,-1.446540881,384744,,-0.0045,,1394,SSgA Active Trust - SSgA Energy Select Sector SPDR,16.9701,2021-04-01 14:19:20Z,6.318681319,,332.8211111,2023-01-20,,0.2354,652,2021-03-19 20:06:01Z,,-16.30434783,2.7613,75,0.3526,50.72,0.274725275,1.466111111,2.6,,0,0,,2.659148352,88.73626374,0,,2021-03-18 17:30:04Z,2021-03-18 17:42:56Z,0.995776946,-3.65404523,0.0124,2021-03-18 18:58:02Z,call,2.15,0,2021-04-01 14:19:20Z,?????,,1.466111111,3.85,4.778691735,88216.32639,,XLE230120C00075000,-3.65404523,41a421a9-81f4-44af-ae6a-5c16168f65ec,1.466111111,,2021-03-18 18:58:02Z,2.92,premium,0.214444444
402.09,,,,39.42857143,92.13444444,2,2021-03-31 16:38:02Z,FALSE,9.787234043,-40.57142857,10,-,0.1486,141.2202778,,-18.36417353,LQD,0,-4.410636982,218750,,-0.0097,,2500,BlackRock Institutional Trust Company N.A. - BTC iShares iBoxx USD Inv,-6.3012,2021-03-23 19:33:31Z,3.333333333,,95.86777778,2021-09-17,,-0.0914,162,2021-03-23 15:49:31Z,,-39.42857143,0.875,105,0.2121,128.62,0,114.0686111,0.75,,0,0,284.9430556,0.776181818,90,0,,2021-03-19 19:41:27Z,2021-03-19 19:51:23Z,3.532058493,-11.29350649,0.0085,2021-03-24 13:45:34Z,put,0.52,0,2021-04-05 13:46:51Z,???????,2021-03-25 16:54:40Z,0,1.22,17.14285714,83019.61611,,LQD210917P00105000,-11.29350649,052d8d36-34ef-4e78-baee-141cd7a14fd1,402.6477778,,2021-04-05 14:20:19Z,1,premium,0.165555556
501.985,,237.9941667,,39.39393939,22.26083333,385,2021-04-05 13:46:48Z,TRUE,2.367379595,-43.14574315,40.2247191,-,0.2187,406.2680556,2021-03-25 13:47:21Z,10.49723757,TSM,0,8.810643829,8662500,,-0.0466,,5000,Taiwan Semiconductor Manufacturing - ADR,-24.8169,2021-04-01 13:46:55Z,18.20224719,,405.9869444,2021-06-18,,-0.6614,71,2021-03-16 14:03:21Z,,-26.40692641,17.325,130,0.3861,117.65,0.224719101,214.5038889,16.65,,0,100,501.985,16.80865169,59.7752809,0,2021-03-15 15:52:17Z,2021-03-15 15:47:42Z,2021-03-15 15:52:17Z,2.989352989,-2.980365452,0.0157,2021-03-24 14:17:56Z,put,9.85,0,2021-04-05 13:46:48Z,?????,2021-04-01 14:03:47Z,237.9941667,24.15,-2.005477516,87871.29111,Semiconductor and Related Device Manufacturing,TSM210618P00130000,1.429604878,0a32911e-fd65-45da-a43b-4f6581fcccbe,237.9941667,Electronic Technology,2021-03-25 13:47:21Z,18,premium,0.076388889
3.994444444,,167.8138889,,39.3442623,,870,,FALSE,14.70856102,1.639344262,98.83040936,-,0.046,,2021-04-06 15:01:02Z,31.87304426,SLV,0,23.63148308,231190,,-0.0044,,3790,BlackRock Institutional Trust Company N.A. - BTC iShares Silver Trust,2.0898,,79.53216374,,,2021-10-15,,0.1984,190,,,29.50819672,0.61,29.5,0.379,22.37,26.31578947,47.91444444,0.6,,0,0,,0.754152047,1.169590643,0,,2021-03-30 15:12:12Z,2021-03-30 15:21:52Z,20.43371628,23.63148308,0.0445,2021-04-01 15:07:04Z,call,0.62,0,2021-03-30 19:11:52Z,????????,,8821.685,0.85,9.99369483,8.237777778,,SLV211015C00029500,23.63148308,12809478-ec9d-42af-af60-5d8303aa4be0,215.6672222,,2021-04-08 14:52:14Z,0.62,premium,0.161111111
239.5386111,2021-03-22 15:03:25Z,66.87277778,,39.3129771,0.66,439,2021-03-17 19:15:25Z,FALSE,-17.97151368,-99.23664122,8.780487805,-,0.1045,23.82611111,2021-03-19 14:02:49Z,-27.61972289,TSLA,0,-61.83764662,913332,,-0.6281,,3486,Tesla Inc,-0.8934,2021-03-17 18:30:47Z,2.926829268,139.8827778,23.33888889,2021-03-26,,-0.0439,-13,2021-03-16 19:50:03Z,,-99.23664122,2.6421,490,1.2102,676.98,0.487804878,66.87277778,2.56,,0,0,24.08277778,0.999853659,91.2195122,0,,2021-03-16 19:10:27Z,2021-03-16 19:19:54Z,-50.07835802,-61.83764662,0.0007,2021-03-19 14:02:49Z,put,0.02,0,2021-03-26 18:42:46Z,??,2021-03-17 19:00:01Z,66.87277778,3.65,-18.20835204,26547.87972,Automobile Manufacturing,TSLA210326P00490000,-61.83764662,951645f5-a3a1-4af0-8852-56045101a37e,66.87277778,Consumer Durables,2021-03-19 14:02:49Z,2.68,premium,0.1575
789.2869444,,27.30222222,,39.22261484,166.5013889,2,2021-03-31 17:39:15Z,TRUE,14.12249706,-42.04946996,14.66049383,-,0.045,668.9708333,2021-03-04 21:09:44Z,35.59322034,CLF,0,-4.640589093,186072.5,,-0.0073,,263,Cleveland-Cliffs Inc,-9.8154,2021-03-12 15:20:07Z,6.944444444,,213.4752778,2021-10-15,,-0.5943,190,2021-03-10 16:21:41Z,,-28.62190813,7.075,20,0.7325,14.75,0.925925926,27.30222222,6.95,,0,97.99382716,671.7941667,6.09691358,85.33950617,0,2021-03-03 18:03:17Z,2021-03-03 17:51:36Z,2021-03-03 18:03:17Z,4.685420586,-13.82454304,0.0456,2021-03-04 21:09:44Z,put,4.1,0,2021-04-05 15:08:49Z,?????,2021-03-31 14:49:51Z,810.2880556,9.85,13.97232038,267693.1603,Iron Ore Mining,CLF211015P00020000,-6.429371714,ab296ef9-17e9-4f13-a177-806fb1d30647,27.30222222,Non-Energy Minerals,2021-03-04 21:09:44Z,7.2,premium,0.194722222
666.5894444,,352.985,,39.2,522.5175,80,,TRUE,9.005714286,-29.6,51.44628099,-,0.0097,666.5894444,2021-03-16 13:46:32Z,-46.76806084,MAC,0,11.5012987,560000,,-0.0035,,896,Macerich Co.,1.7316,2021-03-25 14:17:58Z,17.14876033,,569.5088889,2021-06-18,,0.9222,71,2021-03-23 15:18:29Z,,-18.4,6.2501,7,0.9464,13.15,0.20661157,66.26722222,6.1,,0,100,,6.287396694,48.55371901,0,2021-03-01 21:01:11Z,2021-03-01 20:47:26Z,2021-03-01 21:01:11Z,9.773195876,0.598347107,0.0199,2021-03-04 15:03:28Z,call,4.4,0,2021-03-29 15:22:48Z,????????,2021-03-29 15:22:48Z,352.985,8.7,4,130517.2025,Other Financial Vehicles,MAC210618C00007000,8.56656535,33f8adfd-b803-4601-98dd-38e9db4af3bd,352.985,Finance,2021-03-16 13:46:32Z,6.4,premium,0.229166667
865.6313889,2021-03-11 15:48:14Z,,,39.13043478,48.79,953,2021-03-08 16:03:31Z,FALSE,4.166666667,-91.30434783,3.67965368,-,0.0192,166.2438889,,-10.47448523,EPD,0,-19.53837896,576150,,-0.0069,,25050,Enterprise Products Partners L P - Unit,-0.4781,2021-03-03 18:52:38Z,0.865800866,237.9891667,49.0625,2021-04-16,,-0.1589,8,2021-03-03 18:36:17Z,,-91.30434783,0.2323,20,0.3318,22.34,0,94.88361111,0.21,,0,0,166.2438889,0.132597403,96.32034632,0,,2021-03-01 17:48:53Z,2021-03-01 18:01:49Z,-3.466509988,-42.34895539,0.0919,2021-03-05 16:41:54Z,put,0.02,0,2021-04-06 19:26:46Z,?????,2021-03-08 16:03:31Z,0,0.32,8.695652174,167989.12,All Other Business Support Services,EPD210416P00020000,-28.49790058,7cde18fd-940a-4020-8562-d159de5c8225,94.88361111,Industrial Services,2021-03-05 16:41:54Z,0.25,premium,0.215555556
622.9486111,2021-03-24 14:33:26Z,173.8366667,,39.13043478,0.500833333,1764,2021-03-23 14:32:21Z,TRUE,-4.736024845,-65.2173913,26.34069401,-,0.0524,25.59222222,2021-03-11 20:55:25Z,6.03588907,PLTR,0,7.557659732,6831632.5,,-0.0217,,16973,Palantir Technologies Inc - Class A,2.7105,2021-03-05 15:51:53Z,16.87697161,479.4702778,24.77777778,2021-06-18,,0.5446,71,2021-03-04 15:35:16Z,,-56.27329193,4.0253,26,0.881,24.52,3.470031546,144.2258333,4,,0,14.03785489,455.4522222,3.057649842,73.65930599,0,2021-03-11 15:00:58Z,2021-03-04 15:05:13Z,2021-03-04 15:19:40Z,3.137442268,-24.03354429,0.0341,2021-03-10 15:18:46Z,call,1.4,0,2021-03-30 14:02:08Z,?????????????,2021-03-05 16:40:45Z,4609.446667,5.6,-5.184985147,234530.2772,Software Publishers,PLTR210618C00026000,-6.73013858,e8995780-ee93-4ba2-ac90-847908dec810,263.2208333,Technology Services,2021-03-15 14:18:28Z,4.05,free,0.240833333
842.8630556,,97.88222222,,39.13043478,143.3855556,2833,,FALSE,6.606990622,-35.54987212,25.67353407,-,0.1085,194.9786111,2021-03-08 18:04:44Z,5.485232068,GILD,0,-2.89648581,2205631,,-0.0181,,11282,Gilead Sciences  Inc.,4.3255,2021-03-11 21:11:27Z,11.09350238,,172.9941667,2021-05-21,,0.3459,43,2021-03-10 15:34:56Z,,-30.94629156,1.9429,67.5,0.3026,63.99,0.950871632,97.36055556,1.92,,0,0,,1.827369255,74.32646593,0,,2021-03-04 16:11:48Z,2021-03-04 16:24:05Z,4.678995344,-6.528426847,0.0409,2021-03-08 17:33:26Z,call,1.26,0,2021-04-08 19:03:35Z,???,2021-03-12 19:10:31Z,610.6652778,2.72,5.590062112,216096.8256,Biological Product (except Diagnostic) Manufacturing,GILD210521C00067500,-5.675018002,be04cc12-93ea-496a-ab08-9acce340f075,98.13055556,Health Technology,2021-03-08 18:19:38Z,1.99,premium,0.204722222
197.6405556,2021-03-18 14:01:42Z,0.4625,,39.13043478,4.024166667,575,2021-03-18 13:45:31Z,FALSE,-28.57971014,-82.60869565,7.428571429,-,0.0117,23.27111111,2021-03-17 14:57:00Z,-5.985169492,BAC,0,-45.29192547,35224.5,,-0.0209,,3063,Bank Of America Corp.,-0.1137,2021-03-17 20:12:53Z,4,23.54083333,5.727222222,2021-03-26,,-0.1156,-13,2021-03-17 18:30:42Z,,-82.60869565,0.1146,35.5,0.3301,37.76,1.142857143,0.4625,0.11,,0,0,23.27111111,0.062914286,92.57142857,0,,2021-03-17 14:29:15Z,2021-03-17 14:40:24Z,-41.6066801,-45.29192547,0.0981,2021-03-17 14:57:00Z,put,0.02,0,2021-03-25 20:07:41Z,????,2021-03-18 13:45:31Z,1.179444444,0.16,-25.25083612,18047.06528,Commercial Banking,BAC210326P00035500,-45.29192547,5b133cce-d235-4825-8c7c-a33ecbb1770a,0.716944444,Finance,2021-03-17 15:12:16Z,0.12,premium,0.185833333
