time_to_first_minus_fifty,avg_fourteen_day_return,time_to_first_plus_hundred,amount_of_time_above_ten_percent,tier,time_spent_below_zero_in_hours,time_to_first_plus_fifty_timestamp,time_to_first_plus_fifty,amount_of_time_above_itm_percent,volume,current_return,high_diff_time,time_to_first_plus_twenty_timestamp,avg_ask,high_date_time,amount_of_time_above_fifty_percent,avg_one_day_return,time_to_first_plus_fourty_timestamp,time_to_first_plus_hundred_timestamp,open_interest,time_to_first_minus_twenty,gamma,avg_twentyone_day_return,company_name,bid,amount_of_time_below_zero_percent,time_to_first_minus_thirty,theta,time_to_first_plus_fourty,alert_time,time_to_first_minus_ten,low_return,rho,strike_price,implied_volatility,ask,time_to_first_plus_ten,time_to_first_minus_fourty_timestamp,time_spent_above_thirty_in_hours,time_to_first_plus_ten_timestamp,emojis,time_to_first_minus_ten_timestamp,vega,expires_at,amount_of_time_above_zero_percent,delta,diff,buy_amount,time_to_first_plus_thirty,itm_time,low_date_time,amount_of_time_above_hundred_percent,underlying_purchase_price,avg_seven_day_return,time_to_first_minus_twenty_timestamp,theo,low,avg_return,low_diff_time,time_spent_above_fifty_in_hours,option_type,high,ever_itm,option_symbol,avg_three_day_return,sector,id,amount_of_time_above_thirty_percent,tags,time_to_first_plus_twenty,time_to_first_minus_fifty_timestamp,time_to_first_minus_thirty_timestamp,high_return,time_to_first_minus_fourty,ticker_symbol,days_to_expiry,time_to_first_plus_thirty_timestamp,time_spent_above_hundred_in_hours,industry_type
259.6111111,0.399391404,,7.224334601,premium,49445.54028,2021-02-16 14:46:20Z,91.345,0,3439,36.36363636,283.6041667,2021-02-16 14:46:20Z,2.26539924,2021-02-23 15:02:18Z,1.901140684,16.55844156,2021-02-16 14:46:20Z,,56,95.87277778,0.0155,2.972692707,Atossa Therapeutics Inc,1.6,85.93155894,140.3975,-0.0017,91.345,2021-02-12 19:25:38Z,0.627777778,-40.90909091,0.2454,4,2.7524,2.8,0.125277778,2021-02-22 20:42:39Z,1152.966389,2021-02-12 19:33:09Z,???,2021-02-12 20:03:18Z,0.0049,2022-01-21,14.06844106,0.6225,14.28571429,756580,91.345,,2021-02-24 15:01:53Z,0,3.5,4.279279279,2021-02-16 19:18:00Z,2.2,1.3,2.972692707,259.6111111,1152.966389,call,5,FALSE,ATOS220121C00004000,19.84265734,Health Technology,e3e5f9a4-3001-4a89-a01f-6daa9712b2e0,1.901140684,-,91.345,2021-02-23 15:02:18Z,2021-02-18 15:49:29Z,127.2727273,241.2836111,ATOS,325,2021-02-16 14:46:20Z,0,Surgical and Medical Instrument Manufacturing
,-0.700280112,,0,premium,6.044722222,,,0,1053,-1.960784314,0.599444444,,5.064285714,2021-02-12 20:34:32Z,0,-0.700280112,,,156,,0.0042,-0.700280112,Twilio Inc Class A,4.7,100,,-1.0678,,2021-02-12 19:28:13Z,1.105277778,-4.901960784,1.3273,500,0.9943,5.5,0.098055556,,0,2021-02-12 19:34:06Z,??????????,2021-02-12 20:34:32Z,0.1525,2021-02-19,0,0.1691,15.34291448,537030,,,2021-02-12 20:04:11Z,0,433.49,-0.700280112,,5.1,4.85,-0.700280112,1.105277778,0,call,5.25,FALSE,TWLO210219C00500000,-0.700280112,Technology Services,fd9d99da-b705-4069-bfe1-50acf8a0641d,0,-,,,,2.941176471,,TWLO,-11,,0,Software Publishers
140.2280556,-60.91600245,,1.5625,premium,57599.02972,,,0,251,-96.28571429,92.19583333,,1.255820313,2021-03-01 17:44:29Z,0,-1.19047619,,,9,115.4488889,0.0243,-64.11941964,NIO Inc - ADR,3.45,96.875,115.4488889,-0.1398,,2021-02-12 19:35:08Z,96.46277778,-97.14285714,1.0931,67.5,1.0789,3.55,0.225,2021-02-17 16:33:19Z,0,2021-02-12 19:48:38Z,??,2021-02-16 20:02:54Z,0.0546,2021-03-05,3.125,0.3734,12.36890295,87850,,,2021-02-16 15:46:53Z,0,60.07,-32.89417989,2021-02-17 15:02:04Z,3.4995,0.1,-64.11941964,406.1558333,0,call,4,FALSE,NIO210305C00067500,0.384615385,Consumer Durables,5826137f-cf3b-47f1-b42d-b2432a927364,0,-,,2021-02-18 15:48:49Z,2021-02-17 15:02:04Z,14.28571429,116.9697222,NIO,3,,0,Automobile Manufacturing
,34.35083435,,97.28682171,premium,2.888055556,2021-02-22 15:33:02Z,235.9219444,0,525,61.17216117,404.7736111,2021-02-16 15:17:02Z,3.761860465,2021-02-12 20:50:39Z,8.527131783,4.761904762,2021-02-22 15:33:02Z,,58,,0.0122,37.79708663,Exxon Mobil Corp.,2.6,1.162790698,,-0.0043,235.9219444,2021-02-12 19:37:43Z,,3.663003663,17.3739,75,0.3495,2.86,0.185277778,,40313.32833,2021-02-12 19:48:50Z,?????,,0.2082,2023-01-20,98.8372093,0.232,49.19435051,143325,235.9219444,,2021-03-01 16:24:08Z,0,50.27,22.32397232,,2.73,2.83,37.79708663,1.215555556,8766.818889,call,5.55,FALSE,XOM230120C00075000,17.15750916,Energy Minerals,886a36ed-8d10-4b94-b572-5777d897348f,51.1627907,-,91.65527778,,,103.2967033,,XOM,689,2021-02-22 15:33:02Z,0,Petroleum Refineries
115.3772222,-56.27716079,,0.917431193,premium,18006.44056,,,0,414,-94.73684211,91.08583333,2021-02-16 14:45:28Z,1.66146789,2021-02-23 15:02:55Z,0,8.333333333,,,49,92.37222222,0.0227,-56.27716079,Luminar Technologies Inc - Class A,3.4,96.33027523,93.61555556,-0.102,,2021-02-12 19:40:19Z,91.855,-96.05263158,0.8557,45,1.6143,4.2,0.147222222,2021-02-17 14:47:04Z,0,2021-02-12 19:49:09Z,????????,2021-02-16 15:31:37Z,0.0394,2021-03-12,3.669724771,0.3982,20.32085561,157320,,,2021-02-16 14:45:28Z,0,37.4,-27.56352087,2021-02-16 16:02:39Z,3.7997,0.15,-56.27716079,259.3766667,0,call,5.4,FALSE,LAZR210312C00045000,-7.995951417,,a5c4b517-fb58-4aed-8ed6-09dd07a5668c,0,-,91.08583333,2021-02-17 15:02:57Z,2021-02-16 17:17:15Z,42.10526316,115.1125,LAZR,10,,0,
,-7.962300942,,3.529411765,premium,11445.83194,,,0,743,-30.38674033,115.0736111,2021-02-17 14:47:19Z,8.329411765,2021-02-24 15:32:41Z,0,1.657458564,,,171,283.3219444,0.0136,-7.962300942,ARK ETF Trust - ARK Fintech Innovation ETF,8.9,68.23529412,283.5827778,-0.0171,,2021-02-12 19:42:54Z,283.055,-32.59668508,20.6984,70,0.4864,9.2,0.090277778,,0,2021-02-12 19:48:19Z,?????????,2021-02-24 14:46:12Z,0.2409,2022-01-21,31.76470588,0.4957,12.41368235,672415,,,2021-02-17 14:47:19Z,0,62.27,2.152791008,2021-02-24 15:02:13Z,8.8509,6.1,-7.962300942,283.8297222,0,call,11.1,FALSE,ARKF220121C00070000,1.657458564,,c362e9f6-75a6-48ad-9a29-863df47ef6ff,0,-,115.0736111,,2021-02-24 15:17:52Z,22.6519337,,ARKF,325,,0,
,-10.7410778,,11.00917431,premium,10494.27694,2021-02-17 14:46:19Z,114.9291667,100,466,-9.383378016,114.9291667,2021-02-16 21:07:18Z,1.664678899,2021-02-17 21:08:41Z,0.917431193,5.844504021,2021-02-17 14:46:19Z,,131,116.2258333,0.1299,-10.7410778,Inovio Pharmaceuticals Inc,1.83,68.80733945,120.4877778,-0.0826,114.9291667,2021-02-12 19:50:34Z,91.69722222,-47.98927614,-0.2045,15.5,1.4766,1.9,0.223333333,2021-02-17 20:19:50Z,329.4383333,2021-02-12 20:03:58Z,,2021-02-16 15:32:24Z,0.0077,2021-02-19,31.19266055,-0.6025,7.564191534,86909,97.27888889,2021-02-12 20:03:58Z,2021-02-17 14:46:19Z,0,14.41,-10.7410778,2021-02-17 16:04:07Z,1.865,0.97,-10.7410778,121.3019444,114.9291667,put,2.98,TRUE,INO210219P00015500,4.495772324,Health Technology,61e0bf95-9cec-432e-87ce-38e1bad46624,2.752293578,-,97.27888889,,2021-02-17 20:19:50Z,59.78552279,120.4877778,INO,-11,2021-02-16 21:07:18Z,0,Small Arms  Ordnance  and Ordnance Accessories Manufacturing
,59.10794603,259.14,87.84313725,premium,1972.011111,2021-02-22 14:46:18Z,234.8858333,80,300,63.47826087,259.14,2021-02-17 16:33:19Z,9.206666667,2021-02-16 15:32:26Z,55.29411765,2.608695652,2021-02-18 15:48:49Z,2021-02-23 15:01:33Z,11,,0.0197,60.11594203,NIO Inc - ADR,5.65,9.019607843,,-0.0852,139.9277778,2021-02-12 19:53:09Z,91.13805556,-11.30434783,-3.1796,56.5,0.9374,5.85,0.163055556,,51093.85667,2021-02-12 20:02:56Z,???????,2021-02-16 15:01:26Z,0.0765,2021-03-26,90.98039216,-0.3644,-5.770513676,172500,138.8805556,2021-02-17 16:33:19Z,2021-02-23 15:01:33Z,21.56862745,59.96,22.0073141,,5.7508,5.1,60.11594203,91.65472222,43348.76083,put,16,TRUE,NIO210326P00056500,-1.036789298,Consumer Durables,2c4fbe9e-542e-4785-b649-c2a714870670,73.7254902,-,116.6694444,,,178.2608696,,NIO,24,2021-02-18 14:45:59Z,16666.00611,Automobile Manufacturing
139.6272222,21.84210526,95.8875,55.78947368,premium,5552.868333,2021-02-16 14:47:03Z,90.85527778,17.89473684,743,-92.85714286,115.6236111,2021-02-16 14:47:03Z,0.341157895,2021-02-19 17:20:18Z,46.31578947,12.14285714,2021-02-16 14:47:03Z,2021-02-16 19:48:59Z,172,139.3680556,0.146,21.84210526,Devon Energy Corp.,0.26,40,139.6272222,-0.0462,90.85527778,2021-02-12 19:55:44Z,139.3680556,-92.85714286,0.0858,21.5,0.7673,0.3,0.141388889,2021-02-18 15:33:22Z,5420.434722,2021-02-12 20:04:13Z,???,2021-02-18 15:17:49Z,0.0085,2021-02-19,60,0.2373,8.585858586,20804,90.85527778,2021-02-17 15:18:42Z,2021-02-17 15:33:09Z,9.473684211,19.8,21.84210526,2021-02-18 15:17:49Z,0.28,0.02,21.84210526,165.4094444,4651.026944,call,0.72,TRUE,DVN210219C00021500,67.30769231,Energy Minerals,1fcc8878-85ad-4611-aa62-07d99360caab,53.68421053,-,90.85527778,2021-02-18 15:33:22Z,2021-02-18 15:33:22Z,157.1428571,139.6272222,DVN,-11,2021-02-16 14:47:03Z,973.2975,Crude Petroleum and Natural Gas Extraction
,-6.200909467,,1.538461538,premium,56844.7425,,,0,799,-16.46341463,115.0688889,,7.610769231,2021-02-25 16:05:46Z,0,6.463414634,,,216,282.7938889,0.0109,-7.185741088,BlackRock Institutional Trust Company N.A. - BTC iShares 20+ Year Trea,7.8,90.38461538,,-0.0086,,2021-02-12 19:58:22Z,165.365,-22.56097561,88.2356,160,0.1736,8.6,0.086944444,,0,2021-02-12 20:03:35Z,???????,2021-02-19 17:20:16Z,0.7535,2022-12-16,9.615384615,0.3805,8.562898629,655180,,,2021-02-17 15:02:30Z,0,147.38,2.14253748,2021-02-24 14:46:00Z,8.2,6.35,-7.185741088,308.1233333,0,call,10,FALSE,TLT221216C00160000,3.470919325,Miscellaneous,4e5d06d6-9e67-4d6a-bfb0-549a28788471,0,-,,,,21.95121951,,TLT,654,,0,
,-1.14117239,,4.301075269,premium,25080.94361,,,45.16129032,253,27.41935484,258.9533333,2021-02-18 14:45:26Z,3.064623656,2021-02-16 16:02:10Z,0,6.048387097,,,81,90.94666667,0.0394,-1.14117239,Hyliion Holdings Corporation - Class A,2.85,79.03225806,91.95638889,-0.0503,,2021-02-12 20:04:47Z,90.94666667,-32.58064516,-0.9511,18,1.5983,3.35,0.218055556,,0,2021-02-12 20:17:52Z,??????????????,2021-02-16 15:01:35Z,0.0221,2021-03-19,20.96774194,-0.3564,-6.005221932,78430,,2021-02-18 15:48:17Z,2021-02-23 15:01:59Z,0,19.15,-7.562724014,2021-02-16 15:01:35Z,3.1004,2.09,-1.14117239,91.95638889,0,put,4.2,TRUE,HYLN210319P00018000,-16.21588089,Producer Manufacturing,ee9e4042-7611-4547-937e-984c9ccc7a18,0,-,138.6775,,2021-02-16 16:02:10Z,35.48387097,,HYLN,17,,0,Heavy Duty Truck Manufacturing
,-2.420088727,,6.538461538,premium,42446.09389,,,100,317,-19.46308725,259.175,2021-02-23 15:17:53Z,7.158269231,2021-03-01 20:08:32Z,0,0.503355705,,,53,403.4711111,0.0382,-3.915849251,Intel Corp.,7.35,74.61538462,,-0.0235,,2021-02-12 20:07:23Z,91.66166667,-21.47651007,-8.9177,67.5,0.3452,7.55,0.178055556,,0,2021-02-12 20:18:04Z,???,2021-02-16 15:47:05Z,0.0862,2021-04-16,25.38461538,-0.7189,9.80966325,236165,,2021-02-12 20:18:04Z,2021-02-23 15:17:53Z,0,61.47,-6.133482476,2021-03-01 15:35:39Z,7.45,5.85,-3.915849251,408.0191667,0,put,9.1,TRUE,INTC210416P00067500,-7.098606092,Electronic Technology,cb466649-0d05-4e05-8f3e-86eae9342121,0,-,259.175,,,22.14765101,,INTC,45,,0,Semiconductor and Related Device Manufacturing
,48.03083627,258.5952778,54.26356589,premium,14888.0325,2021-02-22 16:50:38Z,236.6775,0,528,2.745098039,330.6008333,2021-02-22 14:46:28Z,1.841124031,2021-02-16 16:02:20Z,37.20930233,5.490196078,2021-02-22 14:46:28Z,2021-02-23 14:45:42Z,7,,0.0057,44.40188478,Microsoft Corporation,1.2,33.72093023,,-0.0496,234.6080556,2021-02-12 20:09:59Z,91.8725,-5.882352941,-3.0914,210,0.3241,1.35,0.140555556,,35352.69778,2021-02-12 20:18:25Z,?????????,2021-02-16 16:02:20Z,0.145,2021-04-01,66.27906977,-0.0909,-14.06122115,67320,234.6080556,,2021-02-26 14:46:02Z,10.85271318,244.36,4.548286604,,1.275,1.2,44.40188478,91.8725,28312.14861,put,4.6,FALSE,MSFT210401P00210000,-1.055806938,Technology Services,518b0946-d9c4-4e43-8e92-70478ba0dbae,47.28682171,-,234.6080556,,,260.7843137,,MSFT,30,2021-02-22 14:46:28Z,8636.222778,Data Processing  Hosting  and Related Services
330.5791667,-19.59118492,,7.920792079,premium,33751.43778,2021-02-23 15:02:40Z,258.835,1.485148515,2353,-97.41935484,258.835,2021-02-18 15:49:26Z,0.623168317,2021-02-26 16:43:48Z,0.495049505,-0.322580645,2021-02-23 15:02:40Z,,783,90.83055556,0.1167,-19.59118492,Rocket Companies Inc Class A,0.76,84.15841584,91.84305556,-0.0409,258.835,2021-02-12 20:12:34Z,90.55138889,-97.41935484,-0.2992,19.5,0.7796,0.79,0.107777778,2021-02-19 16:50:03Z,258.835,2021-02-12 20:19:02Z,????,2021-02-16 14:45:39Z,0.0148,2021-02-26,15.84158416,-0.3404,-4.947599318,182357.5,258.835,2021-02-23 15:02:40Z,2021-02-23 15:02:40Z,0,20.515,-18.49462366,2021-02-16 15:02:24Z,0.7758,0.02,-19.59118492,332.5205556,258.835,put,1.42,TRUE,RKT210226P00019500,-19.85111663,Finance,6e2ae9e2-6bbc-4e05-8ea4-331ede1d0fc6,0.495049505,-,139.6144444,2021-02-26 14:47:19Z,2021-02-16 16:03:09Z,83.22580645,164.6247222,RKT,-4,2021-02-23 15:02:40Z,0,Savings Institutions
306.7941667,8.523683802,258.7961111,34.36293436,premium,35451.62167,2021-02-18 15:48:39Z,139.5586111,1.158301158,875,-86.86131387,258.7961111,2021-02-17 16:03:31Z,3.427683398,2021-03-01 18:49:30Z,3.861003861,3.284671533,2021-02-18 15:48:39Z,2021-02-23 15:02:54Z,227,91.28444444,0.0153,0.078347378,Fedex Corp,3.25,54.44015444,95.56722222,-0.1652,139.5586111,2021-02-12 20:15:08Z,91.04444444,-89.19708029,-4.1174,250,0.3339,3.6,0.066944444,2021-02-24 17:37:15Z,7752.540833,2021-02-12 20:19:09Z,?????????,2021-02-16 15:17:48Z,0.204,2021-03-05,45.55984556,-0.2584,-4.827166134,299687.5,116.3272222,2021-02-23 15:02:54Z,2021-02-23 15:02:54Z,0.772200772,262.68,13.19005137,2021-02-16 15:32:12Z,3.4242,0.37,0.078347378,406.5727778,2484.2575,put,8.9,TRUE,FDX210305P00250000,-11.74620999,Transportation,d584c06a-6f15-4bfd-ba99-a8f5a49c0865,14.28571429,-,115.8063889,2021-02-25 15:02:47Z,2021-02-16 19:49:10Z,159.8540146,285.3686111,FDX,3,2021-02-17 16:34:46Z,517.8375,Couriers and Express Delivery Services
115.7405556,-62.36199995,,7.692307692,premium,33243.53389,,,0,676,-99.07192575,91.70722222,2021-02-16 14:46:26Z,0.811098901,2021-02-25 17:10:42Z,0,-1.160092807,2021-02-16 16:02:10Z,,191,96.79916667,0.0491,-62.36199995,Hyliion Holdings Corporation - Class A,2.06,90.65934066,114.7136111,-0.1084,91.70722222,2021-02-12 20:19:44Z,95.97416667,-99.07192575,0.2496,22,2.1191,2.25,0.250277778,2021-02-17 15:02:33Z,275.1352778,2021-02-12 20:34:45Z,??,2021-02-16 20:18:11Z,0.0149,2021-02-26,9.340659341,0.4477,14.22637591,145678,91.45638889,,2021-02-16 16:02:10Z,0,19.26,-39.80094108,2021-02-16 21:07:41Z,2.1552,0.02,-62.36199995,308.8494444,0,call,3.15,FALSE,HYLN210226C00022000,15.99143316,Producer Manufacturing,ea17a5c7-4058-474f-b71e-04adbe15358c,1.648351648,-,90.445,2021-02-17 16:04:10Z,2021-02-17 15:02:33Z,46.17169374,114.7136111,HYLN,-4,2021-02-16 15:47:07Z,0,Heavy Duty Truck Manufacturing
95.92694444,-53.24934238,,0.389105058,premium,59216.35472,,,0,1015,-78.06451613,0.207222222,,0.686498054,2021-03-01 15:19:13Z,0,52.90322581,,,1,0.74,0.0184,-55.70980294,Apple Inc,0.5,99.61089494,90.65027778,-0.0432,,2021-02-12 20:22:20Z,0.468333333,-82.58064516,3.2585,149,0.3079,2.6,0.468333333,2021-02-16 16:01:56Z,0,2021-02-12 20:50:26Z,???,2021-02-12 20:50:26Z,0.1348,2021-04-01,0.389105058,0.1956,10.74361738,157325,,,2021-02-12 20:34:46Z,0,134.545,-32.57455873,2021-02-12 21:06:44Z,1.548,0.27,-55.70980294,402.9480556,0,call,2.96,FALSE,AAPL210401C00149000,1.538461538,Electronic Technology,3985a89a-4dc1-4bf9-abb9-44476e041aed,0,-,,2021-02-16 20:17:57Z,2021-02-16 15:01:21Z,90.96774194,91.66,AAPL,30,,0,Electronic Computer Manufacturing
,-7.810901153,,30.8411215,premium,7567.933889,,,100,1115,-40.87591241,114.3530556,2021-02-17 14:46:07Z,1.262990654,2021-02-19 16:03:14Z,0,5.352798054,2021-02-17 14:46:07Z,,46,139.9047222,0.1857,-7.810901153,Zynga Inc - Class A,1.34,45.79439252,140.4252778,-0.0125,114.3530556,2021-02-12 20:24:56Z,138.88,-45.98540146,-0.2296,13,0.5835,1.4,0.164166667,2021-02-18 20:24:55Z,114.3530556,2021-02-12 20:34:47Z,??,2021-02-18 15:17:44Z,0.0029,2021-02-19,54.20560748,-0.8991,11.3490364,152755,114.3530556,2021-02-12 20:34:47Z,2021-02-17 14:46:07Z,0,11.675,-7.810901153,2021-02-18 16:19:13Z,1.3636,0.74,-7.810901153,163.6383333,0,put,1.97,TRUE,ZNGA210219P00013000,9.039865244,Technology Services,8a85c46f-76ed-4fa4-8ea4-0d2bda69d3af,0.934579439,-,114.3530556,,2021-02-18 16:50:27Z,43.79562044,143.9997222,ZNGA,-11,2021-02-17 14:46:07Z,0,Data Processing  Hosting  and Related Services
,47.93650794,0.673611111,33.33333333,premium,0.517777778,2021-02-12 21:07:58Z,0.673611111,0,728,134.2857143,0.673611111,2021-02-12 21:07:58Z,0.776666667,2021-02-12 20:51:46Z,33.33333333,47.93650794,2021-02-12 21:07:58Z,2021-02-12 21:07:58Z,19,,0.0423,47.93650794,Western Digital Corp.,0.47,66.66666667,,-0.0516,0.673611111,2021-02-12 20:27:33Z,,2.857142857,-0.428,60,0.4529,0.58,0.114166667,,0.673611111,2021-02-12 20:34:24Z,????,,0.0315,2021-02-26,33.33333333,-0.1622,-8.158579519,38220,0.673611111,,2021-02-12 21:07:58Z,33.33333333,65.33,47.93650794,,0.5182,0.54,47.93650794,0.403611111,0.673611111,put,1.23,FALSE,WDC210226P00060000,47.93650794,Electronic Technology,8e0be1c0-bad6-4937-9614-025d288519fb,33.33333333,-,0.673611111,,,134.2857143,,WDC,-4,2021-02-12 21:07:58Z,0.673611111,Computer Storage Device Manufacturing
258.2822222,-28.70550805,,10.03861004,premium,52690.94861,,,0,258,-59.50155763,90.79388889,2021-02-16 15:02:43Z,10.92664093,2021-02-26 15:54:41Z,0,1.453790239,2021-02-16 15:17:46Z,,26,116.0775,0.0066,-31.92124033,DocuSign Inc,15.85,78.76447876,235.8252778,-0.1829,90.79388889,2021-02-12 20:30:08Z,114.5547222,-74.14330218,16.2856,280,0.5433,16.25,0.074444444,2021-02-22 17:06:25Z,272.3713889,2021-02-12 20:34:36Z,?????????,2021-02-17 15:03:25Z,0.4248,2021-04-16,21.23552124,0.4226,7.226285758,414090,90.54305556,,2021-02-16 15:17:46Z,0,261.13,0.58811541,2021-02-17 16:34:47Z,16.05,4.15,-31.92124033,331.4091667,0,call,22.8,FALSE,DOCU210416C00280000,14.18643662,Technology Services,639e43c0-3643-4ab5-8968-3cdb023a3e09,1.158301158,-,90.54305556,2021-02-23 14:47:04Z,2021-02-22 16:19:39Z,42.05607477,236.6047222,DOCU,45,2021-02-16 15:02:43Z,0,Software Publishers
114.4505556,7.608695652,282.1683333,30.70866142,premium,37581.33972,2021-02-22 14:45:30Z,234.1627778,0,625,-50,282.1683333,2021-02-19 16:34:18Z,0.247874016,2021-03-01 20:44:29Z,6.692913386,12.5,2021-02-22 14:45:30Z,2021-02-24 14:45:50Z,15,90.70472222,0.0286,3.280839895,MGM Resorts International,0.21,67.32283465,114.4505556,-0.0175,234.1627778,2021-02-12 20:35:44Z,90.70472222,-54.16666667,0.2393,45,0.5896,0.27,0.260833333,2021-02-17 15:02:46Z,12359.58167,2021-02-12 20:51:23Z,??????,2021-02-16 15:18:01Z,0.0166,2021-03-12,32.67716535,0.0937,25.7334451,15000,163.9761111,,2021-02-24 14:45:50Z,0.393700787,35.79,-21.69117647,2021-02-16 15:18:01Z,0.2399,0.11,3.280839895,408.1458333,4530.151111,call,1.5,FALSE,MGM210312C00045000,-5.448717949,Consumer Services,a39cc677-6d50-4eb7-bfe5-5c3ea81ada15,18.11023622,-,163.9761111,2021-02-17 15:02:46Z,2021-02-17 15:02:46Z,525,114.4505556,MGM,10,2021-02-19 16:34:18Z,282.1683333,Casinos (except Casino Hotels)
91.64555556,-57.16911765,,1.459854015,premium,21251.55611,,,0,1042,-94.64285714,0.49,,0.238321168,2021-02-22 15:48:31Z,0,14.28571429,,,37,90.65083333,0.0452,-57.44264859,United Airlines Holdings Inc,0.53,97.81021898,90.65083333,-0.0344,,2021-02-12 20:38:20Z,90.65083333,-94.64285714,-0.4687,39,0.5399,0.59,0.2175,2021-02-16 15:47:40Z,0,2021-02-12 20:51:23Z,????,2021-02-16 15:17:23Z,0.0269,2021-03-05,2.189781022,-0.1732,-10.65292096,58352,,,2021-02-12 21:07:44Z,0,43.65,-47.55102041,2021-02-16 15:17:23Z,0.56,0.03,-57.44264859,235.1697222,0,put,0.7,FALSE,UAL210305P00039000,-39.14835165,Transportation,eb5b92bf-a2d5-459d-942b-0649b9f9163f,0,-,,2021-02-16 16:17:04Z,2021-02-16 15:17:23Z,25,91.15555556,UAL,3,,0,Scheduled Passenger Air Transportation
,-6.251117548,,1.162790698,premium,49258.8025,,,0,2510,-23.84937238,90.08111111,2021-02-16 14:45:48Z,11.01589147,2021-02-23 15:02:01Z,0,2.092050209,,,219,258.3513889,0.0052,-7.816807758,ARK Investment Management LLC - ARK Innovation ETF,11.7,74.41860465,258.3513889,-0.0368,,2021-02-12 20:40:56Z,115.3919444,-32.21757322,36.6257,210,0.4623,12.2,0.173055556,,0,2021-02-12 20:51:19Z,?????,2021-02-17 16:04:27Z,0.5443,2022-01-21,25.58139535,0.3279,35.06560329,2999450,,,2021-02-16 14:45:48Z,0,155.48,2.652561775,2021-02-23 15:02:01Z,12,8.1,-7.816807758,258.3513889,0,call,14.7,FALSE,ARKK220121C00210000,6.050852913,,a6749be3-91b2-4f67-a49d-3291e36f71c5,0,-,90.08111111,,2021-02-23 15:02:01Z,23.0125523,,ARKK,325,,0,
90.80138889,-9.796893668,,18.51851852,premium,3845.073889,2021-02-17 16:34:16Z,115.8455556,3.703703704,369,-3.225806452,116.0961111,2021-02-17 15:02:57Z,0.699074074,2021-02-16 15:31:37Z,3.703703704,3.225806452,2021-02-17 16:34:16Z,,51,90.03222222,0.0504,-9.796893668,Luminar Technologies Inc - Class A,0.75,74.07407407,90.31138889,-0.1291,115.8455556,2021-02-12 20:43:32Z,90.03222222,-54.83870968,-0.1774,33.5,1.1375,0.8,0.122777778,2021-02-16 15:02:13Z,577.4302778,2021-02-12 20:50:54Z,????,2021-02-16 14:45:28Z,0.0155,2021-02-19,25.92592593,-0.2235,-10.54739653,28597.5,114.3236111,2021-02-17 16:34:16Z,2021-02-17 16:49:18Z,0,37.45,-9.796893668,2021-02-16 14:45:28Z,0.8258,0.35,-9.796893668,90.80138889,231.9416667,put,1.25,TRUE,LAZR210219P00033500,-33.00248139,,2de02d9c-3486-45e4-9060-f77726dfd516,9.259259259,-,114.3236111,2021-02-16 15:31:37Z,2021-02-16 15:02:13Z,61.29032258,90.31138889,LAZR,-11,2021-02-17 15:02:57Z,0,
91.26833333,-43.57798165,,0,premium,14138.55806,,,0,13506,-66.66666667,0.348888889,,0.033853211,2021-02-19 14:45:30Z,0,8.333333333,,,26,90.25861111,0.0003,-43.57798165,Invesco Capital Management LLC - Invesco QQQ Trust Series 1,0.05,100,90.25861111,-0.0193,,2021-02-12 20:46:08Z,0.079444444,-66.66666667,-0.0536,235,0.6987,0.07,0.079444444,2021-02-16 15:01:39Z,0,2021-02-12 20:50:54Z,???????????,2021-02-12 20:50:54Z,0.0077,2021-02-26,0,-0.004,-29.81932208,81036,,,2021-02-12 21:07:04Z,0,334.85,-42.9245283,2021-02-16 15:01:39Z,0.0589,0.02,-43.57798165,161.9894444,0,put,0.07,FALSE,QQQ210226P00235000,-30.76923077,Miscellaneous,c2060a03-33da-476f-9195-1e7c32f7d510,0,-,,2021-02-16 16:02:14Z,2021-02-16 15:01:39Z,16.66666667,90.25861111,QQQ,-4,,0,
138.6772222,-34.7154433,,15.95744681,premium,10064.95083,2021-02-16 18:32:38Z,93.67222222,0,14118,-99.1091314,94.18305556,2021-02-16 14:46:08Z,1.465638298,2021-02-19 16:33:55Z,7.446808511,-10.91314031,2021-02-16 18:18:11Z,,3222,90.90888889,0.0367,-34.7154433,Tilray Inc - Class 2,2.2,82.9787234,120.265,-0.2805,93.43138889,2021-02-12 20:52:18Z,0.238888889,-99.1091314,0.1721,35,2.5302,2.29,0.238888889,2021-02-18 15:17:19Z,1137.734722,2021-02-12 21:06:38Z,?????????????,2021-02-12 21:06:38Z,0.0156,2021-02-19,17.0212766,0.3792,18.6038631,3169491,93.43138889,,2021-02-16 19:03:17Z,0,29.51,-34.7154433,2021-02-16 15:46:50Z,2.2752,0.02,-34.7154433,163.6936111,662.5475,call,3.9,FALSE,TLRY210219C00035000,17.21774884,Process Industries,a7edb815-3b5b-42d9-aaf8-562149220daa,12.76595745,-,89.89722222,2021-02-18 15:32:56Z,2021-02-17 21:08:12Z,73.71937639,138.4169444,TLRY,-11,2021-02-16 18:18:11Z,0,Medicinal and Botanical Manufacturing
